"","sample","AVE_auc","AVE_A","AVE_mu","AVE_lambda","AVE_DT","AVE_rel_fit","AVE_rel_max_GR","AVE_con_rel_auc","AVE_con_rel_mu","AVE_BYmu","AVE_BYauc","AVE_BYrel_mu","AVE_BYrel_auc","control2","run","plate"
"11","CCCP",9855.55275,0.1515,1.17228372133979e-05,1072.2537411159,102.453287449506,0.756478922925997,0.805872481033487,0.0947076412719959,0.308495716142051,8.01797261097909e-07,5105.89975,11.3993120312296,1.92061494761941,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"12","Cetylpyridinium chloride",5092.10825,0.0265,1.25558956300799e-06,19209.4356533956,220.404071782154,0.938795017437405,0.120668985340742,0.0489329795793717,0.0330418306054735,1.28826539034474e-06,5243.22625,0.995143208253431,0.971138573305244,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"13","Chlorpromazine hydrochloride ",5268.812,0.079,1.03167357329608e-05,43971.4352912798,18.6632186631672,0.97120569415396,1.03574000540954,0.0506310269432212,0.271493045604233,4.86375340482773e-05,20181.2605,0.24102775719663,0.261087934165201,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"14","Cinnamic acid",9538.3,0.143,9.81335812212234e-06,982.117223668765,91.4530868815451,0.731673913933988,0.673358188362135,0.0916589782084702,0.25824626637164,1.39614133372453e-05,6258.41175,0.673565842264545,1.54092739909036,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"15","Compound 48/80*",5052.97275,0.018,9.09885929465363e-07,0,224.713863503886,0.93186742609102,0.089624286846626,0.0485569041842093,0.023944366564878,1.34644752251989e-06,5718.65625,0.686136005105094,0.885462048623601,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"16","Copper(II) sulfate",5824.17325,0.014,7.47079167607278e-07,0,258.099034847881,1.07437819750181,0.0752008336019186,0.0559678107214184,0.0196599780949284,2.24071939737142e-06,6346.24725,0.360365060845022,0.917410505480442,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"17","Cycloheximide",9167.19025,0.1315,9.48520455620611e-06,1090.61158379514,219.488767596589,0.702951925291739,0.653505960703697,0.088092772439287,0.24961064621595,1.48529810316156e-06,4926.608,6.53655827992873,1.86333297651315,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"18","Dequalinium Chloride",5166.35225,0.0395,2.84322714586156e-06,27763.3668307685,97.7887163516972,0.952331919641795,0.273185080712635,0.0496464326242654,0.0748217669963569,5.63275072870753e-06,8180.15225,0.465215603498403,0.633256668795673,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"19","Diamide",4966.9685,0.019,1.28096586761721e-06,0,153.842578034353,0.915727855575585,0.130064473389583,0.0477304401731606,0.0337096280951898,1.81337320844474e-06,5064.1705,0.702409282773728,0.980723984705827,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"20","DMSO control",13185.48825,0.2715,1.5482399751113e-05,2397.53069392227,12.4892817122219,1,1,0.126706895377037,0.40743157239771,3.15240416137712e-05,17428.59475,0.491640608168697,0.784318443482329,"DMSO","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"21","DTT",4832.229,0.016,9.0553022149988e-07,0,317.96453255769,0.890665816214111,0.09490977074622,0.0464356512805571,0.0238297426710495,1.3515610527591e-06,5203.129,0.617807157990415,0.929454899106273,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"22","EDTA",5442.46375,0.055,3.5999769416709e-06,34210.9281503669,59.5890362489181,0.412412930138882,0.238391492438848,0.0522997458940943,0.094736235307129,4.85347593781797e-05,20991.37725,0.0723684472301489,0.259794648789143,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"23","ETOH control ",4979.016,0.029,1.33418153828235e-06,28817.3364465417,150.88230604627,1,1,0.0478462114888004,0.0351100404811144,3.23903385161986e-05,17767.2715,0.040940563618355,0.280620936106825,"ETOH","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"24","Fluconazole",9925.123,0.1515,1.06875162099186e-05,18219.3419183353,133.538462627049,0.761594666455418,0.7353228590884,0.0953761815809302,0.281250426576805,2.95218948653199e-05,13761.72175,0.351171612719007,0.71822462983862,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"25","Guanidine hydrochloride",5655.555,0.0835,8.3789630602763e-06,41229.7827693326,23.0970021506445,0.428862576816294,0.546040368494639,0.0543474615499413,0.220499027902008,3.00024434872607e-05,18496.5855,0.278981770947984,0.305703018940068,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"26","H2O control ",5432.22675,0.0945,1.00229190889339e-05,42156.0255324799,19.324503327395,1,1,0.0522013727081051,0.263761028656154,4.53655272708529e-05,20706.464,0.230091955524272,0.262290696833374,"H2O","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"27","Hydroxyurea",5207.28825,0.038,2.00605883198688e-06,32579.6727837778,96.4453099739749,0.960554556639309,0.202416114777508,0.050039810053361,0.0527910218943915,3.26420492682139e-05,15764.90925,0.0624018520707682,0.330252334309226,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"28","Hygromycin B",5196.9815,0.0665,7.8193060962098e-06,43127.774386489,24.6706055389988,0.957991583572556,0.787421351134454,0.0499407665997424,0.205771213058153,3.21124530045453e-05,19358.76675,0.24343408049861,0.268508845198166,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"29","Menadione ",4812.97475,0.013,7.70295468358349e-07,467.5,257.527929620483,0.967399718249293,0.625227066555837,0.0462506261837191,0.0202709333778513,1.2872800922908e-06,5008.222,0.594180826765215,0.961014040000539,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"30","methylmethane sulfonate",5253.94375,0.0905,1.50631072737031e-05,45212.1084551353,14.1369767472323,0.968368433964846,1.54783442769502,0.0504881494280719,0.396397559834291,4.08351659395507e-05,19682.247,0.36180686523952,0.267272409728629,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"31","Miconazole Nitrate",10084.51875,0.174,1.17512788037217e-05,21725.4670154219,32.2909091548561,0.773643725469218,0.797159828619229,0.096907906476957,0.309244179045309,3.31291344720459e-05,15007.5695,0.355384193442945,0.67970036127403,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"32","Miltefosine",4744.04925,0.0155,1.05887605394262e-06,35964.7050571292,185.513613968217,0.359831562765338,0.0693156872854751,0.0455882816461696,0.0278651593142794,2.38111157235967e-05,8438.2225,0.05646060313521,0.593017358547879,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"33","Myclobutanil",4806.5345,0.014,9.05570052598765e-07,467.5,223.658283195717,0.967279169667769,0.742534560554279,0.046188738139266,0.0238307908578622,2.62276754668622e-05,11827.7015,0.0341006297402827,0.45639828331761,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"34","Nystatin ",5168.14025,0.0175,1.37628471944898e-06,1237.63400556466,170.861147116631,0.391944324654235,0.0867939957974369,0.0496636145385517,0.0362180189328678,6.22181169616637e-07,4874.44725,2.14884384342434,1.06011339134874,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"35","Pentamidine Isethionate",5252.322,0.07,1.07590365702932e-05,45118.5285073288,17.8998480333317,0.967893906515745,1.08109782670761,0.0504725651050888,0.283132541323506,4.01788461439901e-05,18552.12175,0.29390680169571,0.283373266224644,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"36","Poly-L-lysine hydrochloride",5258.6915,0.071,8.77423701623948e-06,43298.9725086483,22.1623068036054,0.969880306013223,0.8739047973393,0.0505337732723407,0.230900974111565,3.20253826037839e-05,19443.1545,0.273674851930606,0.270604189870834,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"37","Propiconazole",4904.33025,0.0155,5.3022789968184e-07,0,373.72023524344,0.986203733778343,0.400911752775435,0.0471285134155868,0.0139533657811011,3.35893904927415e-06,7294.6365,0.1652672113375,0.674301802063141,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"38","Sodium Fluoride",7328.9045,0.161,1.3937790132912e-05,38915.7715835467,14.2086909014041,1.35796846699488,1.38094120439847,0.0704276336304645,0.366783950866104,5.20726017648885e-05,20022.15475,0.314742324785937,0.37139804333427,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"39","Sodium metasilicate",7467.79425,0.0975,8.17685862499723e-06,4027.50967750489,29.7843632754612,1.37757335673914,0.849577493020723,0.0717623046482171,0.215180490131506,6.98567737227196e-06,7967.21375,1.10620051942759,0.949960814244247,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"40","Sodium Orthovanadate",4943.34975,0.021,1.31169811338642e-06,0,152.057515181839,0.9113560611232,0.133535603084468,0.0475034741004264,0.0345183714049059,1.25961868108251e-06,4744.78625,1.05847461745138,1.04219509115309,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"41","Sodium Selenate",5308.3765,0.086,1.19100918671285e-05,44323.2801992446,16.3563923832512,0.977577784543559,1.20528455151285,0.0510112248446637,0.313423470187591,3.62099105154037e-05,18319.1745,0.372798211164445,0.290593142030585,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"42","Tamoxifen",6872.636,0.0805,5.07545234268134e-06,29944.2195763271,43.1441274807132,1.27323605768031,0.523021869813681,0.0660430887431459,0.13356453533372,2.12060917849004e-05,7877.96025,0.268401367794535,0.870811461715475,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"43","Tartaric acid",5669.92475,0.0945,9.61861644745957e-06,41752.587996266,20.0335190755917,1.04617791357886,0.963280104248541,0.0544855486935739,0.253121485459462,5.26445298689727e-05,21040.28775,0.198673098660929,0.269623238649452,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"44","Thialysine",4989.04775,0.02,1.20457939446674e-06,0,160.34617595482,0.919743433797717,0.120376127410677,0.0479426123101881,0.0316994577491247,6.50120378532934e-06,6890.34075,0.239148922698235,0.74110745413566,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"45","Thiourea",5223.52425,0.086,1.13554950706004e-05,43916.9173935912,17.2168672705417,0.962869707786028,1.1289010798034,0.0501958310602692,0.298828817647379,3.09179759387718e-05,19418.43775,0.367372059396167,0.269309900290418,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"46","Triclosan",11151.7205,0.1865,5.5643471392125e-05,20674.2638007527,29.6808353968057,0.855711053990791,3.83069194563915,0.107163258263679,1.46430187874013,3.05572690362731e-05,14644.0725,1.83535792657314,0.756877967866971,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"47","Trifluoperazine",5235.32325,0.0675,7.42826045284002e-06,42432.0232368833,26.0255069294243,0.965032398040207,0.741890505539697,0.0503092143973295,0.195480538232632,3.19914189440821e-05,19294.13575,0.233129566907917,0.271354200019263,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
"48","Urea hydrogen peroxide",5290.8315,0.082,1.50217179263458e-05,45380.4202840684,15.1017994704804,0.974544114382522,1.55278938168087,0.0508426249083367,0.395308366482784,2.87718666956272e-05,19198.84275,0.51609634543659,0.275969561950296,"case","SR1_results_DRUGPLATES_2019-07-02","S2L1"
